name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Västerleden 54 (1101),87,4,4398.0,1230000,14137.931034482759,2018-8-13,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Fjärdhundragatan 41 B,50,2,2452.0,1635000,32700.0,2018-8-13,Enköpings kommun,Centrum / sankt ilian,Bostadsrättslägenhet
Eriksgatan 10,75,3,3154.0,1925000,25666.666666666668,2018-8-13,Enköpings kommun,Centrum,Bostadsrättslägenhet
Rådmansgatan 4 A,87,3,3478.0,1785000,20517.241379310344,2018-8-13,Enköpings kommun,Centrum,Bostadsrättslägenhet
Eriksgatan 19B,47,2,2968.0,1650000,35106.382978723406,2018-8-12,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kungsgatan 37,62,2,2728.0,1400000,22580.645161290322,2018-8-12,Enköpings kommun,Centrum,Bostadsrättslägenhet
Bergsgatan 22,58,2,3636.0,1220000,21034.48275862069,2018-8-11,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Pärlugglegränd 2,99,4,5756.0,975000,9848.484848484848,2018-8-10,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Enöglavägen 20B,24,5,1755.0,610000,25416.666666666668,2018-8-10,Enköpings kommun,Enögla,Bostadsrättslägenhet
Rådmansgatan 4A,87,3,3537.0,1960000,22528.735632183907,2018-8-9,Enköpings kommun,Rådmansgatan 4a,Bostadsrättslägenhet
Fannagatan 34D,57,2,4464.0,1195000,20964.912280701756,2018-8-7,Enköpings kommun,Enköping,Bostadsrättslägenhet
Lingongatan 41,97,5,0.0,2850000,29381.443298969072,2018-8-7,Enköpings kommun,Fanna,Villa
Regalskeppsvägen 9 E,81,4,4314.0,1800000,22222.222222222223,2018-8-7,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Björkebovägen 1,80,4,0.0,2200000,27500.0,2018-8-7,Enköpings kommun,Skolsta,Villa
Lindmätargatan 5,138,4,0.0,4900000,35507.24637681159,2018-8-6,Enköpings kommun,Gånsta,Villa
Sämskarbogatan 11,56,2,2655.0,1225000,21875.0,2018-8-6,Enköpings kommun,Romberga,Bostadsrättslägenhet
Fårticksgatan 144,125,5,0.0,2345000,18760.0,2018-8-6,Enköpings kommun,Husberg,Radhus
Sankt Johannesgatan 3A,43,1,3415.0,975000,22674.418604651164,2018-8-6,Enköpings kommun,Enköping,Bostadsrättslägenhet
Åsgränd 2,143,4,0.0,4550000,31818.18181818182,2018-8-6,Enköpings kommun,Enköping centrum,Villa
Galaxgatan 25,170,7,0.0,4800000,28235.29411764706,2018-8-6,Enköpings kommun,Enköping,Villa
Västra Ringgatan 15C,59,5,2371.0,1550000,26271.186440677968,2018-8-5,Enköpings kommun,Centrum,Bostadsrättslägenhet
Östra ringgatan 26,91,3,5043.0,2000000,21978.021978021978,2018-8-5,Enköpings kommun,Centrum,Bostadsrättslägenhet
Korvettvägen 4 B,67,3,3688.0,1495000,22313.432835820895,2018-8-4,Enköpings kommun,Övre bredsandsskogen,Bostadsrättslägenhet
Sparvugglegränd 7,87,3,5222.0,1100000,12643.67816091954,2018-8-4,Enköpings kommun,Galgvreten,Bostadsrättslägenhet
Maratongatan 8,51,5,3462.0,1210000,23725.49019607843,2018-8-3,Enköpings kommun,Munksundet,Bostadsrättslägenhet
Västerleden 144,83,5,4753.0,1075000,12951.807228915663,2018-7-31,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Skolvägen 1,90,7,0.0,2275000,25277.777777777777,2018-7-31,Enköpings kommun,Örsundsbro,Villa
Eriksgatan 11B (1203),66,6,2812.0,1670000,25303.030303030304,2018-7-31,Enköpings kommun,Centrum,Bostadsrättslägenhet
Källgatan 7,76,2,4360.0,1750000,23026.315789473683,2018-7-31,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fjärilsstigen 6,109,5,6804.0,1600000,14678.899082568807,2018-7-30,Enköpings kommun,Gånsta,Radhus
Västerleden 38,79,3,3934.0,1170000,14810.12658227848,2018-7-30,Enköpings kommun,Västerleden 38,Bostadsrättslägenhet
Pärlugglegränd 4,103,4,5964.0,1310000,12718.446601941747,2018-7-30,Enköpings kommun,Galgvreten,Bostadsrättslägenhet
Vårfrugatan 9B,83,1,3957.0,1700000,20481.927710843374,2018-7-30,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Västerleden 130,100,4,5611.0,1350000,13500.0,2018-7-30,Enköpings kommun,Galgvreten,Bostadsrättslägenhet
Svinnegarn Strand 10,57,2,0.0,1850000,32456.140350877195,2018-7-30,Enköpings kommun,Strand,Fritidshus
Vulcanusvägen 24B,110,4,0.0,2650000,24090.909090909092,2018-7-29,Enköpings kommun,Bergvreten,Radhus
Ängslyckan 27,130,5,4975.0,2450000,18846.153846153848,2018-7-25,Enköpings kommun,Ängslyckan 27,Bostadsrättslägenhet
Långgatan 6B,60,2,3394.0,1305000,21750.0,2018-7-25,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Fjärdhundragatan 29 B,50,5,3686.0,1290000,25800.0,2018-7-24,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Regalskeppsvägen 18 A,54,1,2679.0,1475000,27314.814814814814,2018-7-24,Enköpings kommun,Bredsand,Bostadsrättslägenhet
"Såningsvägen 1, lght 1113",63,5,3821.0,1625000,25793.650793650795,2018-7-23,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Storgatan 35,134,5,0.0,3100000,23134.328358208953,2018-7-23,Enköpings kommun,Grillby,Villa
Boglösa Kärrby 6,200,6,0.0,2800000,14000.0,2018-7-22,Enköpings kommun,Boglösa kärrby 6,Villa
Astrakangatan 14,131,6,0.0,2650000,20229.007633587786,2018-7-22,Enköpings kommun,Enköping,Villa
Långgatan 58B,52,2,3734.0,1600000,30769.23076923077,2018-7-22,Enköpings kommun,Centrum,Bostadsrättslägenhet
Eriksgatan 37E,151,8,0.0,3400000,22516.556291390727,2018-7-20,Enköpings kommun,Enköping,Villa
Sandgatan 46D,50,5,2232.0,1495000,29900.0,2018-7-20,Enköpings kommun,Centrum,Bostadsrättslägenhet
Pepparrotsgatan 7,140,6,0.0,3500000,25000.0,2018-7-17,Enköpings kommun,Korsängen,Villa
Sparvugglegränd 1,100,4,6225.0,1242000,12420.0,2018-7-17,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Spjällgatan 26,158,5,0.0,4900000,31012.6582278481,2018-7-17,Enköpings kommun,Enköping,Villa
Korvettvägen 18 E,66,3,3233.0,1800000,27272.727272727272,2018-7-16,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Hjälstavägen 19,75,3,0.0,2760000,36800.0,2018-7-15,Enköpings kommun,Hjälsta,Fritidshus
Sandgatan 27,110,1,4782.0,2200000,20000.0,2018-7-15,Enköpings kommun,Centrum,Bostadsrättslägenhet
Vallmovägen 16,243,7,0.0,7900000,32510.288065843622,2018-7-15,Enköpings kommun,Bredsand,Villa
Bahcovägen 5,113,4,7475.0,1730000,15309.734513274336,2018-7-14,Enköpings kommun,Fanna,Bostadsrättslägenhet
"Såningsvägen 1, lght 1109",82,6,4970.0,2000000,24390.243902439026,2018-7-13,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Löjvägen 11,80,4,0.0,2050000,25625.0,2018-7-10,Enköpings kommun,Märsön,Villa
Sandgatan 23A,92,5,4935.0,2350000,25543.478260869564,2018-7-10,Enköpings kommun,Centrum,Bostadsrättslägenhet
Spadens väg 13,25,1,0.0,355000,14200.0,2018-7-10,Enköpings kommun,Svartkärret,Fritidshus
Bergsgatan 90,70,5,4038.0,1250000,17857.14285714286,2018-7-10,Enköpings kommun,Enögla,Bostadsrättslägenhet
Kyrkogatan 30,92,4,4673.0,1700000,18478.260869565216,2018-7-8,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kungsgatan 7,27,5,1519.0,970000,35925.92592592593,2018-7-7,Enköpings kommun,Centrum,Bostadsrättslägenhet
"Slåttervägen 2, lgh 2-1202",55,2,2807.0,1500000,27272.727272727272,2018-7-2,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Långtora 65,49,3,0.0,1250000,25510.20408163265,2018-7-2,Enköpings kommun,Långtora,Fritidshus
Sandgatan 36,41,2,2387.0,1095000,26707.317073170732,2018-7-2,Enköpings kommun,Centrum,Bostadsrättslägenhet
Ekenkällsgatan 8,60,2,3849.0,1350000,22500.0,2018-7-1,Enköpings kommun,Fanna,Bostadsrättslägenhet
Herkulesvägen 22,109,5,7246.0,1595000,14633.02752293578,2018-6-30,Enköpings kommun,Fanna,Bostadsrättslägenhet
Vulcanusvägen 1C,111,5,0.0,2500000,22522.522522522522,2018-6-27,Enköpings kommun,Fanna,Villa
Regalskeppsvägen 22,54,1,2944.0,1275000,23611.11111111111,2018-6-26,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Tallbacksvägen 24,29,1,1818.0,850000,29310.344827586207,2018-6-26,Enköpings kommun,Fanna,Bostadsrättslägenhet
Ekolsundsvägen 6,132,5,0.0,2625000,19886.363636363636,2018-6-25,Enköpings kommun,Ekolsund,Villa
Skogsbovägen 15,133,5,0.0,4090000,30751.879699248122,2018-6-25,Enköpings kommun,Skogsbovägen 15,Villa
Regalskeppsvägen 22,55,5,3019.0,1295000,23545.454545454544,2018-6-21,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Simtuna Albäck 9,131,6,0.0,2500000,19083.969465648854,2018-6-21,Enköpings kommun,Fjärdhundra,Villa
Regalskeppsvägen 22,72,3,3934.0,1660000,23055.555555555555,2018-6-20,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Grepens väg 11,25,1,0.0,390000,15600.0,2018-6-20,Enköpings kommun,Svartkärret,Fritidshus
Hägnadsvägen 10,93,5,5658.0,1800000,19354.83870967742,2018-6-18,Enköpings kommun,Centrum,Bostadsrättslägenhet
Sjöängsvägen 21,39,2,0.0,290000,7435.897435897436,2018-6-17,Enköpings kommun,Kolarvik - enköping,Fritidshus
Kyrkogatan 17,82,3,4778.0,1660000,20243.90243902439,2018-6-17,Enköpings kommun,Centrum,Bostadsrättslägenhet
Regalskeppsvägen 5A,66,3,3533.0,1695000,25681.81818181818,2018-6-16,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Västerleden 130,65,2,3784.0,900000,13846.153846153846,2018-6-14,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Fjärdhundragatan 31,54,2,3168.0,1200000,22222.222222222223,2018-6-14,Enköpings kommun,Centrum,Bostadsrättslägenhet
Hejaregatan 11,71,5,4199.0,1500000,21126.76056338028,2018-6-14,Enköpings kommun,Fanna,Bostadsrättslägenhet
Eriksgatan 28,95,3,5450.0,1895000,19947.36842105263,2018-5-25,Enköpings kommun,Centrum,Bostadsrättslägenhet
Sparvugglegränd 7,88,3,5441.0,1000000,11363.636363636364,2018-5-25,Enköpings kommun,Galgvreten,Bostadsrättslägenhet
Ärtvägen 2,172,6,0.0,4500000,26162.79069767442,2018-5-22,Enköpings kommun,Enköping,Villa
Regalskeppsvägen 22,72,3,3934.0,1660000,23055.555555555555,2018-5-21,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Fjärilsstigen 84,80,5,5249.0,1450000,18125.0,2018-5-20,Enköpings kommun,Gånsta,Bostadsrättslägenhet
Vulcanusvägen 26H,99,4,0.0,2300000,23232.323232323233,2018-5-19,Enköpings kommun,Bergvreten,Radhus
Västerleden 76A,86,4,4551.0,1600000,18604.6511627907,2018-5-19,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Bergsgatan 96,17,5,1202.0,480000,28235.29411764706,2018-5-19,Enköpings kommun,Enögla,Bostadsrättslägenhet
Regalskeppsvägen 22,86,4,4699.0,1895000,22034.883720930233,2018-5-18,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Fittja 55,70,3,0.0,1425000,20357.14285714286,2018-5-18,Enköpings kommun,Örsundsbro,Villa
Hacksta Unnesta 18,65,2,0.0,1450000,22307.69230769231,2018-5-15,Enköpings kommun,Hacksta unnesta 18,Fritidshus
Långtoraby 32,60,2,0.0,1600000,26666.666666666668,2018-5-15,Enköpings kommun,Långtora,Villa
Veckholm Hedsta 19,120,4,0.0,3450000,28750.0,2018-5-15,Enköpings kommun,Lillkyrka,Villa
Torggatan 51 B,93,3,6749.0,2100000,22580.645161290322,2018-5-15,Enköpings kommun,Centrum,Bostadsrättslägenhet
Hagtornsvägen 26,83,3,0.0,1675000,20180.722891566264,2018-5-14,Enköpings kommun,Örsundsbro,Fritidshus
Östra Ringgatan 26,74,3,4103.0,2395000,32364.864864864863,2018-5-13,Enköpings kommun,Centrum,Bostadsrättslägenhet
Litslena Västra Vällinge 14,35,3,0.0,1720000,49142.857142857145,2018-5-13,Enköpings kommun,Enköping,Villa
Kornvägen 25,53,2,0.0,1530000,28867.924528301886,2018-5-12,Enköpings kommun,Ryssbo,Fritidshus
Verkmästaregatan 13,78,3,4395.0,1270000,16282.051282051281,2018-5-12,Enköpings kommun,Romberga,Bostadsrättslägenhet
Eriksgatan 10,67,5,2875.0,1995000,29776.119402985074,2018-5-12,Enköpings kommun,Centrum,Bostadsrättslägenhet
Esplanaden 4C,53,2,2792.0,975000,18396.22641509434,2018-5-11,Enköpings kommun,Grillby,Bostadsrättslägenhet
Kuttervägen 25,121,5,0.0,4995000,41280.99173553719,2018-5-11,Enköpings kommun,Enköping,Villa
Fårticksgatan 21,137,5,0.0,2675000,19525.547445255474,2018-5-10,Enköpings kommun,Bergvreten,Villa
Fjärdhundragatan 27,37,8,2699.0,910000,24594.594594594593,2018-5-8,Enköpings kommun,Centrum,Bostadsrättslägenhet
Lilla vägen 11,43,1,2398.0,1250000,29069.767441860466,2018-5-8,Enköpings kommun,Centrum,Bostadsrättslägenhet
Enköpings-Näs Trogsta 31,135,7,0.0,3400000,25185.185185185186,2018-5-8,Enköpings kommun,Enköping,Villa
Regalskeppsvägen 22,72,4,3941.0,1660000,23055.555555555555,2018-5-7,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,72,4,3941.0,1665000,23125.0,2018-5-7,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Västerleden 76C,42,1,2286.0,950000,22619.04761904762,2018-5-7,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Fjärdhundragatan 25 (1101),45,2,2968.0,1150000,25555.555555555555,2018-5-7,Enköpings kommun,Fjärdhundragatan 25 (1101),Bostadsrättslägenhet
Lillkyrka-Viggeby 8,30,3,0.0,1170000,39000.0,2018-5-7,Enköpings kommun,Lillkyrka,Fritidshus
Hejaregatan 5,73,5,3996.0,1450000,19863.013698630137,2018-5-6,Enköpings kommun,Fanna,Bostadsrättslägenhet
Fjärilsstigen 24,64,5,4247.0,1300000,20312.5,2018-5-6,Enköpings kommun,Gånsta,Bostadsrättslägenhet
Hejaregatan 6,68,3,3454.0,1500000,22058.823529411766,2018-5-5,Enköpings kommun,Fanna,Bostadsrättslägenhet
Sandgatan 27,69,7,3239.0,1870000,27101.44927536232,2018-5-5,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kornvägen 9,100,4,0.0,2970000,29700.0,2018-5-5,Enköpings kommun,Enköping,Villa
Kryddgårdsgatan 21,88,3,4949.0,2350000,26704.545454545456,2018-5-4,Enköpings kommun,Centrum,Bostadsrättslägenhet
Regalskeppsvägen 8A,81,4,4522.0,1800000,22222.222222222223,2018-5-4,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Odenvägen 3,116,8,0.0,2830000,24396.55172413793,2018-5-3,Enköpings kommun,Örsundsbro,Villa
Gulkremlagatan 2,135,6,0.0,2815000,20851.85185185185,2018-5-1,Enköpings kommun,Gånsta,Radhus
Vårfrugatan 2 A,30,1,2163.0,995000,33166.666666666664,2018-5-1,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Hagvägen 7,102,4,0.0,2600000,25490.196078431374,2018-maj-31,Enköpings kommun,Örsundsbro,Villa
Sämskarbogatan 19,70,3,3845.0,1395000,19928.571428571428,2018-maj-30,Enköpings kommun,Romberga,Bostadsrättslägenhet
Rugbygatan 26,146,5,0.0,4650000,31849.31506849315,2018-maj-30,Enköpings kommun,Gröngarn,Villa
Västerleden 60 (1203),83,3,4163.0,1200000,14457.831325301206,2018-maj-29,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Torggatan 38C,100,5,4604.0,2200000,22000.0,2018-maj-29,Enköpings kommun,Centrum,Bostadsrättslägenhet
Natt & Dags allé 19,103,1,2929.0,2450000,23786.40776699029,2018-maj-28,Enköpings kommun,Haga,Bostadsrättslägenhet
Vallgatan 35,108,4,0.0,3200000,29629.62962962963,2018-maj-28,Enköpings kommun,Enköping,Villa
Altuna Sävasta 10,52,3,0.0,890000,17115.384615384617,2018-maj-27,Enköpings kommun,Altuna sävasta 10,Fritidshus
Husby-Sjutolfts-Viggeby 4,152,7,0.0,4150000,27302.63157894737,2018-maj-26,Enköpings kommun,Skolsta,Villa
Regalskeppsvägen 22,71,5,3892.0,1645000,23169.014084507042,2018-maj-25,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Fjärdhundragatan 41B,50,2,2452.0,1225000,24500.0,2018-maj-25,Enköpings kommun,Centrum,Bostadsrättslägenhet
Verkstadsvägen 16,85,6,0.0,2310000,27176.470588235294,2018-maj-25,Enköpings kommun,Enköping,Villa
Sandgatan 27,73,4,3159.0,1825000,25000.0,2018-maj-24,Enköpings kommun,Centrum,Bostadsrättslägenhet
Svinnegarns by 21,68,5,0.0,2100000,30882.352941176472,2018-maj-24,Enköpings kommun,Enköping,Villa
Korsängsgatan 15,87,3,0.0,2550000,29310.344827586207,2018-maj-24,Enköpings kommun,Korsängen,Villa
Nyängsvägen 2H,129,7,0.0,3495000,27093.023255813954,2018-maj-24,Enköpings kommun,Centralt,Radhus
Såningsvägen 1,63,5,3936.0,1610000,25555.555555555555,2018-maj-24,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Sankt Johannesgatan 3 A,43,1,3325.0,1150000,26744.18604651163,2018-maj-24,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Rådmansgatan 11,22,1,674.0,1000000,45454.545454545456,2018-maj-24,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fjärdhundragatan 29C,51,2,2466.0,860000,16862.745098039217,2018-maj-23,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Tallbacksvägen 24,51,5,2904.0,1400000,27450.980392156864,2018-maj-23,Enköpings kommun,Fanna,Bostadsrättslägenhet
Rådmansgatan 8A,53,5,2279.0,1300000,24528.30188679245,2018-maj-23,Enköpings kommun,Centrum,Bostadsrättslägenhet
Litslena-Hällby 13,104,4,0.0,2523000,24259.615384615383,2018-maj-22,Enköpings kommun,Litslena,Villa
Karpvägen 6,35,2,0.0,1090000,31142.85714285714,2018-maj-21,Enköpings kommun,Märsön,Fritidshus
Västerleden 146,83,5,4753.0,995000,11987.951807228916,2018-maj-18,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Kraftgatan 3,143,6,0.0,3600000,25174.825174825175,2018-maj-18,Enköpings kommun,Centrum,Villa
Klockarevägen 1,160,8,0.0,2130000,13312.5,2018-maj-15,Enköpings kommun,Lillkyrka,Villa
Sädgåsvägen 13,149,6,0.0,4150000,27852.34899328859,2018-maj-15,Enköpings kommun,Gåsbacken,Villa
Ryssbovägen 8,65,3,0.0,1775000,27307.69230769231,2018-maj-14,Enköpings kommun,Ryssbo,Fritidshus
Gulsporregatan 3,144,6,0.0,3250000,22569.444444444445,2018-maj-13,Enköpings kommun,Munksundet,Villa
Frejvägen 18,107,5,0.0,2600000,24299.065420560746,2018-maj-10,Enköpings kommun,Örsundsbro,Villa
Drottninggatan 28B,30,1,2105.0,950000,31666.666666666668,2018-maj-9,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Kraftgatan 20,149,4,0.0,2300000,15436.241610738254,2018-maj-9,Enköpings kommun,Centrum,Radhus
Silvergatan 58,200,8,0.0,5550000,27750.0,2018-maj-8,Enköpings kommun,Åkersberg,Villa
Simtuna Södervad 12,162,6,0.0,2385000,14722.222222222223,2018-maj-8,Enköpings kommun,Fjärhundra,Villa
Rådmansgatan 10B,122,5,4406.0,2450000,20081.967213114753,2018-maj-7,Enköpings kommun,Centrum,Bostadsrättslägenhet
Torggatan 38B,82,5,3794.0,1650000,20121.951219512193,2018-maj-7,Enköpings kommun,Centrum,Bostadsrättslägenhet
Källgatan 15A,62,2,3631.0,1450000,23387.09677419355,2018-maj-4,Enköpings kommun,Centrum,Bostadsrättslägenhet
"Västerleden 138, lgh 1102",65,2,3823.0,890000,13692.307692307691,2018-maj-4,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Regalskeppsvägen 6 D,66,3,3723.0,1575000,23863.636363636364,2018-maj-4,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Vårfrugatan 2,135,4,5997.0,2375000,17592.59259259259,2018-maj-4,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Långgatan 72,75,3,4446.0,2060000,27466.666666666668,2018-maj-4,Enköpings kommun,Centrum,Bostadsrättslägenhet
Drottninggatan 28 B,46,1,3227.0,1130000,24565.217391304348,2018-maj-3,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kattugglegränd 7,88,3,4894.0,1060000,12045.454545454546,2018-maj-2,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Sankt Johannesgatan 3 A,49,1,3415.0,1200000,24489.79591836735,2018-4-29,Enköpings kommun,Centrum,Bostadsrättslägenhet
Sandsoppsgatan 7,125,4,0.0,3650000,29200.0,2018-4-27,Enköpings kommun,Bergvreten,Villa
Långtora 4,130,5,0.0,2500000,19230.76923076923,2018-4-27,Enköpings kommun,Långtora,Villa
Tistelgatan 23,136,5,0.0,3370000,24779.41176470588,2018-4-26,Enköpings kommun,Munksundet,Radhus
Fjärdhundragatan 27,58,5,3612.0,1100000,18965.51724137931,2018-4-26,Enköpings kommun,Centrum,Bostadsrättslägenhet
Torggatan 36C,100,5,4324.0,1900000,19000.0,2018-4-26,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fjärdhundragatan 35,63,3,3355.0,1600000,25396.825396825396,2018-4-26,Enköpings kommun,Centrum / sankt ilian,Bostadsrättslägenhet
Härkeberga-Ekeby 16,60,4,0.0,2600000,43333.333333333336,2018-4-25,Enköpings kommun,Härkeberga,Villa
Hejaregatan 4,56,5,3085.0,1270000,22678.571428571428,2018-4-25,Enköpings kommun,Fanna,Bostadsrättslägenhet
Västerleden 76B,63,2,3402.0,1350000,21428.571428571428,2018-4-25,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Torsvi Slaktebo 5,143,5,0.0,3660000,25594.405594405594,2018-4-24,Enköpings kommun,Slaktebo,Villa
Hejaregatan 8B,54,2,2993.0,1450000,26851.85185185185,2018-4-23,Enköpings kommun,Fanna,Bostadsrättslägenhet
Eriksgatan 10,67,5,2801.0,1750000,26119.402985074626,2018-4-19,Enköpings kommun,Centrum,Bostadsrättslägenhet
Esplanaden 4C,94,4,5001.0,1250000,13297.872340425532,2018-4-18,Enköpings kommun,Grillby,Bostadsrättslägenhet
Källgatan 19,105,4,5038.0,1850000,17619.04761904762,2018-4-18,Enköpings kommun,Enköping,Bostadsrättslägenhet
Långgatan 8B,47,1,2838.0,1090000,23191.489361702126,2018-4-17,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Torsvi Navsta 7,36,2,0.0,990000,27500.0,2018-4-16,Enköpings kommun,Torsvi,Fritidshus
Sämskarbogatan 27,67,2,3737.0,975000,14552.23880597015,2018-4-13,Enköpings kommun,Romberga,Bostadsrättslägenhet
Karlebyvägen 28,123,5,5860.0,1275000,10365.853658536585,2018-4-13,Enköpings kommun,Fjärdhundra,Bostadsrättslägenhet
Ängslyckan 54,130,5,4975.0,2475000,19038.46153846154,2018-4-13,Enköpings kommun,Gånsta,Bostadsrättslägenhet
Husby-Sjutolfts-Sävsta 31,149,7,0.0,3350000,22483.22147651007,2018-4-13,Enköpings kommun,Husby-sjutolfts-sävsta 31,Villa
Vinkelgatan 3,115,5,0.0,3400000,29565.217391304348,2018-4-12,Enköpings kommun,Enögla,Villa
Sandgatan 33,55,2,3941.0,1405000,25545.454545454544,2018-4-12,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fannagatan 32D,90,4,6231.0,1410000,15666.666666666666,2018-4-12,Enköpings kommun,Fanna,Bostadsrättslägenhet
Bergsgatan 80,65,2,3988.0,1520000,23384.615384615383,2018-4-12,Enköpings kommun,Enögla,Bostadsrättslägenhet
Pärlugglegränd 11,100,4,6062.0,1100000,11000.0,2018-4-11,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Fjärdhundragatan 7B,42,5,4027.0,765000,18214.285714285714,2018-4-10,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Slåttervägen 4,76,3,3765.0,1995000,26250.0,2018-4-10,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Ängslyckan 38,130,5,4975.0,2400000,18461.53846153846,2018-4-10,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Kungsgatan 26,68,2,3889.0,1795000,26397.058823529413,2018-4-10,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fannagatan 34d,71,3,5074.0,1200000,16901.408450704224,2018-4-10,Enköpings kommun,Fanna,Bostadsrättslägenhet
Kornvägen 28,49,3,0.0,1435000,29285.714285714286,2018-4-9,Enköpings kommun,Ryssbo,Villa
Sämskarbogatan 23,37,5,2214.0,750000,20270.27027027027,2018-4-6,Enköpings kommun,Romberga,Bostadsrättslägenhet
Sparrsätra Lådö 5,405,17,0.0,3700000,9135.802469135802,2018-4-6,Enköpings kommun,Sparrsätra lådö,Villa
Långtora 52,111,5,0.0,3100000,27927.92792792793,2018-4-5,Enköpings kommun,Enköping,Villa
Fjärdhundragatan 7A,42,5,4027.0,750000,17857.14285714286,2018-4-5,Enköpings kommun,St illian,Bostadsrättslägenhet
Fannagatan 36D,65,2,4609.0,895000,13769.23076923077,2018-4-3,Enköpings kommun,Fanna,Bostadsrättslägenhet
"Slåttervägen 3, lgh 3-1202",55,2,2807.0,1495000,27181.81818181818,2018-4-2,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Husby-Sjutolfts-Nibble 5,76,3,0.0,2375000,31250.0,2018-3-30,Enköpings kommun,Husby-sjutolfts-nibble 5,Villa
Tunnelugnsvägen 4,94,4,4055.0,2450000,26063.82978723404,2018-3-30,Enköpings kommun,Haga,Bostadsrättslägenhet
Fårticksgatan 76,154,6,0.0,2850000,18506.493506493505,2018-3-29,Enköpings kommun,Husberg,Villa
Gamla vägen 6,136,9,0.0,3100000,22794.117647058825,2018-3-29,Enköpings kommun,Hummelsta,Villa
Esplanaden 4C,57,8,3045.0,900000,15789.473684210527,2018-3-29,Enköpings kommun,Grillby,Bostadsrättslägenhet
Sparvugglegränd 9,100,4,6224.0,950000,9500.0,2018-3-29,Enköpings kommun,Galgvreten,Bostadsrättslägenhet
Fjärdhundragatan 21,38,1,2566.0,950000,25000.0,2018-3-28,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kungsgatan 9,75,3,2982.0,1995000,26600.0,2018-3-28,Enköpings kommun,Centrum,Bostadsrättslägenhet
Skogsvägen 9,118,5,0.0,2520000,21355.93220338983,2018-3-27,Enköpings kommun,Fjärdhundra,Villa
Hejaregatan 4,53,2,2974.0,1200000,22641.509433962263,2018-3-26,Enköpings kommun,Fanna,Bostadsrättslägenhet
Handbollsgatan 23,63,2,4676.0,1350000,21428.571428571428,2018-3-26,Enköpings kommun,Gröngarn,Bostadsrättslägenhet
Veckholm Dalby 14,88,3,0.0,2220000,25227.272727272728,2018-3-25,Enköpings kommun,Veckholm dalby 14,Villa
